site_no,soil_type,texture,year,duration,material_name,type,material_id,material_code,weight_loss_oz,specimen_status,city,state,internal_drainage,resistivity,pH,pH_type,total_acidity,Na+K,Ca,Mg,CO3,HCO3,Cl,SO4,mean_temp,annual_precipitation,moisture,air_pore_space,specific_gravity,volume_shrinkage,table,iron_type,areation,region,approximate_days,exact_days,weight_loss_g,corrosion_rate,C (%),Si (%),Mn (%),S (%),P (%),Cr (%),Ni (%),Cu (%),Mo  (%),Fe (%),C_clr,Si_clr,Mn_clr,S_clr,P_clr,Cr_clr,Ni_clr,Cu_clr,Mo_clr
56,Lake Charles clay,Clay,1937,11.1,Carbon steel,1.5-inch pipe,25,S,0.0,destroyed,El Vista,TX,VP,406.0,7.1,Neutral,5.1,3.12,0.69,0.47,0.0,0.8,1.59,3.04,69.0,49.0,28.7,5.0,2.03,30.1,15,Wrought,Very Poor,Southern,4054.28,4054.0,0.0,0.0,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
56,Lake Charles clay,Clay,1937,12.7,Carbon steel,1.5-inch pipe,25,S,0.0,destroyed,El Vista,TX,VP,406.0,7.1,Neutral,5.1,3.12,0.69,0.47,0.0,0.8,1.59,3.04,69.0,49.0,28.7,5.0,2.03,30.1,15,Wrought,Very Poor,Southern,4638.68,4638.0,0.0,0.0,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
58,Muck,Muck,1937,2.1,Carbon steel,1.5-inch pipe,25,S,5.1,intact,New Orleans,LA,VP,712.0,4.8,Very Strongly Acid,15,2.03,2.23,1.29,0.0,0.0,0.47,2.54,69.3,57.4,57.8,22.4,1.43,36.9,15,Wrought,Poor,Southern,767.02,767.0,1556.27,2.029,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
58,Muck,Muck,1937,4.0,Carbon steel,1.5-inch pipe,25,S,8.8,intact,New Orleans,LA,VP,712.0,4.8,Very Strongly Acid,15,2.03,2.23,1.29,0.0,0.0,0.47,2.54,69.3,57.4,57.8,22.4,1.43,36.9,15,Wrought,Poor,Southern,1461.0,1461.0,2685.33,1.838,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
58,Muck,Muck,1937,8.9,Carbon steel,1.5-inch pipe,25,S,17.3,intact,New Orleans,LA,VP,712.0,4.8,Very Strongly Acid,15,2.03,2.23,1.29,0.0,0.0,0.47,2.54,69.3,57.4,57.8,22.4,1.43,36.9,15,Wrought,Poor,Southern,3250.72,3250.0,5279.12,1.624,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
58,Muck,Muck,1937,11.2,Carbon steel,1.5-inch pipe,25,S,16.3,intact,New Orleans,LA,VP,712.0,4.8,Very Strongly Acid,15,2.03,2.23,1.29,0.0,0.0,0.47,2.54,69.3,57.4,57.8,22.4,1.43,36.9,15,Wrought,Poor,Southern,4090.8,4090.0,4973.97,1.2159,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
58,Muck,Muck,1937,12.7,Carbon steel,1.5-inch pipe,25,S,17.6,intact,New Orleans,LA,VP,712.0,4.8,Very Strongly Acid,15,2.03,2.23,1.29,0.0,0.0,0.47,2.54,69.3,57.4,57.8,22.4,1.43,36.9,15,Wrought,Poor,Southern,4638.68,4638.0,5370.67,1.1578,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
59,Carlisle muck,Muck,1937,2.1,Carbon steel,1.5-inch pipe,25,S,1.5,intact,Kalamazoo,MI,VP,1660.0,5.6,Medium Acid,12.6,1.03,3.08,2.7,0.0,0.0,3.47,1.04,49.0,31.0,43.6,,,,15,Wrought,Very Poor,Northern,767.02,767.0,457.73,0.5968,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
59,Carlisle muck,Muck,1937,4.0,Carbon steel,1.5-inch pipe,25,S,3.3,intact,Kalamazoo,MI,VP,1660.0,5.6,Medium Acid,12.6,1.03,3.08,2.7,0.0,0.0,3.47,1.04,49.0,31.0,43.6,,,,15,Wrought,Very Poor,Northern,1461.0,1461.0,1007.0,0.6893,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
59,Carlisle muck,Muck,1937,9.1,Carbon steel,1.5-inch pipe,25,S,7.5,intact,Kalamazoo,MI,VP,1660.0,5.6,Medium Acid,12.6,1.03,3.08,2.7,0.0,0.0,3.47,1.04,49.0,31.0,43.6,,,,15,Wrought,Very Poor,Northern,3323.78,3323.0,2288.64,0.6886,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
59,Carlisle muck,Muck,1937,11.1,Carbon steel,1.5-inch pipe,25,S,9.6,intact,Kalamazoo,MI,VP,1660.0,5.6,Medium Acid,12.6,1.03,3.08,2.7,0.0,0.0,3.47,1.04,49.0,31.0,43.6,,,,15,Wrought,Very Poor,Northern,4054.28,4054.0,2929.46,0.7226,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
59,Carlisle muck,Muck,1937,12.7,Carbon steel,1.5-inch pipe,25,S,9.6,intact,Kalamazoo,MI,VP,1660.0,5.6,Medium Acid,12.6,1.03,3.08,2.7,0.0,0.0,3.47,1.04,49.0,31.0,43.6,,,,15,Wrought,Very Poor,Northern,4638.68,4638.0,2929.46,0.6315,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
60,Rifle peat,Peat,1937,2.1,Carbon steel,1.5-inch pipe,25,S,4.0,intact,Plymouth,OH,P,218.0,2.6,Extremely Acid,297.4,2.91,10.95,2.86,0.0,0.0,0.0,56.7,49.0,37.0,43.4,33.2,1.28,9.1,15,Wrought,Poor,Northern,767.02,767.0,1220.61,1.5914,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
60,Rifle peat,Peat,1937,4.0,Carbon steel,1.5-inch pipe,25,S,8.1,intact,Plymouth,OH,P,218.0,2.6,Extremely Acid,297.4,2.91,10.95,2.86,0.0,0.0,0.0,56.7,49.0,37.0,43.4,33.2,1.28,9.1,15,Wrought,Poor,Northern,1461.0,1461.0,2471.73,1.6918,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
60,Rifle peat,Peat,1937,9.1,Carbon steel,1.5-inch pipe,25,S,17.6,intact,Plymouth,OH,P,218.0,2.6,Extremely Acid,297.4,2.91,10.95,2.86,0.0,0.0,0.0,56.7,49.0,37.0,43.4,33.2,1.28,9.1,15,Wrought,Poor,Northern,3323.78,3323.0,5370.67,1.6158,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
60,Rifle peat,Peat,1937,11.1,Carbon steel,1.5-inch pipe,25,S,19.6,intact,Plymouth,OH,P,218.0,2.6,Extremely Acid,297.4,2.91,10.95,2.86,0.0,0.0,0.0,56.7,49.0,37.0,43.4,33.2,1.28,9.1,15,Wrought,Poor,Northern,4054.28,4054.0,5980.97,1.4752,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
60,Rifle peat,Peat,1937,12.7,Carbon steel,1.5-inch pipe,25,S,21.0,intact,Plymouth,OH,P,218.0,2.6,Extremely Acid,297.4,2.91,10.95,2.86,0.0,0.0,0.0,56.7,49.0,37.0,43.4,33.2,1.28,9.1,15,Wrought,Poor,Northern,4638.68,4638.0,6408.19,1.3815,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
61,Sharkey clay,Clay,1937,2.1,Carbon steel,1.5-inch pipe,25,S,2.2,intact,New Orleans,LA,P,943.0,6.8,Neutral,4.9,0.73,0.68,0.33,0.0,0.71,0.1,0.91,69.3,57.4,30.8,2.3,1.78,16.4,15,Wrought,Poor,Southern,767.02,767.0,671.33,0.8752,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
61,Sharkey clay,Clay,1937,4.0,Carbon steel,1.5-inch pipe,25,S,5.0,intact,New Orleans,LA,P,943.0,6.8,Neutral,4.9,0.73,0.68,0.33,0.0,0.71,0.1,0.91,69.3,57.4,30.8,2.3,1.78,16.4,15,Wrought,Poor,Southern,1461.0,1461.0,1525.76,1.0443,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
61,Sharkey clay,Clay,1937,8.9,Carbon steel,1.5-inch pipe,25,S,4.2,intact,New Orleans,LA,P,943.0,6.8,Neutral,4.9,0.73,0.68,0.33,0.0,0.71,0.1,0.91,69.3,57.4,30.8,2.3,1.78,16.4,15,Wrought,Poor,Southern,3250.72,3250.0,1281.64,0.3943,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
61,Sharkey clay,Clay,1937,11.2,Carbon steel,1.5-inch pipe,25,S,6.9,intact,New Orleans,LA,P,943.0,6.8,Neutral,4.9,0.73,0.68,0.33,0.0,0.71,0.1,0.91,69.3,57.4,30.8,2.3,1.78,16.4,15,Wrought,Poor,Southern,4090.8,4090.0,2105.55,0.5147,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
61,Sharkey clay,Clay,1937,12.7,Carbon steel,1.5-inch pipe,25,S,7.5,intact,New Orleans,LA,P,943.0,6.8,Neutral,4.9,0.73,0.68,0.33,0.0,0.71,0.1,0.91,69.3,57.4,30.8,2.3,1.78,16.4,15,Wrought,Poor,Southern,4638.68,4638.0,2288.64,0.4934,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
62,Susquehanna clay,Clay,1937,2.1,Carbon steel,1.5-inch pipe,25,S,3.2,intact,Meridian,MS,F,6920.0,4.5,Very Strongly Acid,12,,,,,,,,64.0,53.0,34.6,14.9,1.79,4.7,15,Wrought,Good,Southern,767.02,767.0,976.49,1.2731,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
62,Susquehanna clay,Clay,1937,4.0,Carbon steel,1.5-inch pipe,25,S,4.3,intact,Meridian,MS,F,6920.0,4.5,Very Strongly Acid,12,,,,,,,,64.0,53.0,34.6,14.9,1.79,4.7,15,Wrought,Good,Southern,1461.0,1461.0,1312.15,0.8981,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
62,Susquehanna clay,Clay,1937,8.9,Carbon steel,1.5-inch pipe,25,S,5.3,intact,Meridian,MS,F,6920.0,4.5,Very Strongly Acid,12,,,,,,,,64.0,53.0,34.6,14.9,1.79,4.7,15,Wrought,Good,Southern,3250.72,3250.0,1617.3,0.4975,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
62,Susquehanna clay,Clay,1937,11.2,Carbon steel,1.5-inch pipe,25,S,6.0,intact,Meridian,MS,F,6920.0,4.5,Very Strongly Acid,12,,,,,,,,64.0,53.0,34.6,14.9,1.79,4.7,15,Wrought,Good,Southern,4090.8,4090.0,1830.91,0.4476,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
62,Susquehanna clay,Clay,1937,12.7,Carbon steel,1.5-inch pipe,25,S,6.8,intact,Meridian,MS,F,6920.0,4.5,Very Strongly Acid,12,,,,,,,,64.0,53.0,34.6,14.9,1.79,4.7,15,Wrought,Good,Southern,4638.68,4638.0,2075.03,0.4473,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
63,Tidal marsh,Marsh,1937,2.1,Carbon steel,1.5-inch pipe,25,S,2.7,intact,Charleston,SC,VP,84.0,6.9,Neutral,14.6,33.6,6.85,4.0,0.0,0.0,12.7,36.6,66.0,45.2,46.7,19.5,1.47,18.8,15,Wrought,Very Poor,Southern,767.02,767.0,823.91,1.0742,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
63,Tidal marsh,Marsh,1937,4.0,Carbon steel,1.5-inch pipe,25,S,9.2,intact,Charleston,SC,VP,84.0,6.9,Neutral,14.6,33.6,6.85,4.0,0.0,0.0,12.7,36.6,66.0,45.2,46.7,19.5,1.47,18.8,15,Wrought,Very Poor,Southern,1461.0,1461.0,2807.4,1.9216,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
63,Tidal marsh,Marsh,1937,8.9,Carbon steel,1.5-inch pipe,25,S,10.7,intact,Charleston,SC,VP,84.0,6.9,Neutral,14.6,33.6,6.85,4.0,0.0,0.0,12.7,36.6,66.0,45.2,46.7,19.5,1.47,18.8,15,Wrought,Very Poor,Southern,3250.72,3250.0,3265.12,1.0044,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
63,Tidal marsh,Marsh,1937,11.2,Carbon steel,1.5-inch pipe,25,S,12.2,intact,Charleston,SC,VP,84.0,6.9,Neutral,14.6,33.6,6.85,4.0,0.0,0.0,12.7,36.6,66.0,45.2,46.7,19.5,1.47,18.8,15,Wrought,Very Poor,Southern,4090.8,4090.0,3722.85,0.9101,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
63,Tidal marsh,Marsh,1937,12.6,Carbon steel,1.5-inch pipe,25,S,18.5,intact,Charleston,SC,VP,84.0,6.9,Neutral,14.6,33.6,6.85,4.0,0.0,0.0,12.7,36.6,66.0,45.2,46.7,19.5,1.47,18.8,15,Wrought,Very Poor,Southern,4602.15,4602.0,5645.31,1.2267,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
64,Docas clay,Silty Clay Loam,1937,2.1,Carbon steel,1.5-inch pipe,25,S,8.7,intact,Cholanie,CA,F,62.0,7.5,Mildly Alkaline,A,28.1,2.29,0.76,0.0,0.89,28.8,0.26,58.0,16.0,41.1,4.7,1.88,27.7,15,Wrought,Fair,Southern,767.02,767.0,2654.82,3.4612,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
64,Docas clay,Silty Clay Loam,1937,4.0,Carbon steel,1.5-inch pipe,25,S,6.0,intact,Cholanie,CA,F,62.0,7.5,Mildly Alkaline,A,28.1,2.29,0.76,0.0,0.89,28.8,0.26,58.0,16.0,41.1,4.7,1.88,27.7,15,Wrought,Fair,Southern,1461.0,1461.0,1830.91,1.2532,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
64,Docas clay,Silty Clay Loam,1937,9.0,Carbon steel,1.5-inch pipe,25,S,4.7,intact,Cholanie,CA,F,62.0,7.5,Mildly Alkaline,A,28.1,2.29,0.76,0.0,0.89,28.8,0.26,58.0,16.0,41.1,4.7,1.88,27.7,15,Wrought,Fair,Southern,3287.25,3287.0,1434.21,0.4363,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
64,Docas clay,Silty Clay Loam,1937,11.2,Carbon steel,1.5-inch pipe,25,S,12.4,intact,Cholanie,CA,F,62.0,7.5,Mildly Alkaline,A,28.1,2.29,0.76,0.0,0.89,28.8,0.26,58.0,16.0,41.1,4.7,1.88,27.7,15,Wrought,Fair,Southern,4090.8,4090.0,3783.88,0.925,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
64,Docas clay,Silty Clay Loam,1937,12.8,Carbon steel,1.5-inch pipe,25,S,17.2,intact,Cholanie,CA,F,62.0,7.5,Mildly Alkaline,A,28.1,2.29,0.76,0.0,0.89,28.8,0.26,58.0,16.0,41.1,4.7,1.88,27.7,15,Wrought,Fair,Southern,4675.2,4675.0,5248.61,1.1226,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
65,Chino silt loam,Silt Loam,1937,2.1,Carbon steel,1.5-inch pipe,25,S,4.3,intact,Wilmington,CA,G,148.0,8.0,Moderately Alkaline,A,7.65,12.4,2.2,0.0,1.3,6.05,16.9,62.4,15.2,26.4,15.8,1.41,5.7,15,Wrought,Good,Southern,767.02,767.0,1312.15,1.7107,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
65,Chino silt loam,Silt Loam,1937,4.0,Carbon steel,1.5-inch pipe,25,S,4.6,intact,Wilmington,CA,G,148.0,8.0,Moderately Alkaline,A,7.65,12.4,2.2,0.0,1.3,6.05,16.9,62.4,15.2,26.4,15.8,1.41,5.7,15,Wrought,Good,Southern,1461.0,1461.0,1403.7,0.9608,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
65,Chino silt loam,Silt Loam,1937,9.0,Carbon steel,1.5-inch pipe,25,S,7.0,intact,Wilmington,CA,G,148.0,8.0,Moderately Alkaline,A,7.65,12.4,2.2,0.0,1.3,6.05,16.9,62.4,15.2,26.4,15.8,1.41,5.7,15,Wrought,Good,Southern,3287.25,3287.0,2136.06,0.6498,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
65,Chino silt loam,Silt Loam,1937,11.2,Carbon steel,1.5-inch pipe,25,S,6.2,intact,Wilmington,CA,G,148.0,8.0,Moderately Alkaline,A,7.65,12.4,2.2,0.0,1.3,6.05,16.9,62.4,15.2,26.4,15.8,1.41,5.7,15,Wrought,Good,Southern,4090.8,4090.0,1891.94,0.4625,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
65,Chino silt loam,Silt Loam,1937,12.7,Carbon steel,1.5-inch pipe,25,S,7.2,intact,Wilmington,CA,G,148.0,8.0,Moderately Alkaline,A,7.65,12.4,2.2,0.0,1.3,6.05,16.9,62.4,15.2,26.4,15.8,1.41,5.7,15,Wrought,Good,Southern,4638.68,4638.0,2197.09,0.4736,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
66,Mohave fine gravelly loam,Sandy Loam,1937,2.1,Carbon steel,1.5-inch pipe,25,S,9.2,intact,Phoenix,AZ,F,232.0,8.0,Moderately Alkaline,A,6.55,0.51,0.18,0.0,0.73,2.77,2.97,69.7,7.8,16.5,20.1,1.79,2.7,15,Wrought,Fair,Southern,767.02,767.0,2807.4,3.6601,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
66,Mohave fine gravelly loam,Sandy Loam,1937,4.0,Carbon steel,1.5-inch pipe,25,S,12.3,intact,Phoenix,AZ,F,232.0,8.0,Moderately Alkaline,A,6.55,0.51,0.18,0.0,0.73,2.77,2.97,69.7,7.8,16.5,20.1,1.79,2.7,15,Wrought,Fair,Southern,1461.0,1461.0,3753.37,2.569,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
66,Mohave fine gravelly loam,Sandy Loam,1937,9.0,Carbon steel,1.5-inch pipe,25,S,8.1,intact,Phoenix,AZ,F,232.0,8.0,Moderately Alkaline,A,6.55,0.51,0.18,0.0,0.73,2.77,2.97,69.7,7.8,16.5,20.1,1.79,2.7,15,Wrought,Fair,Southern,3287.25,3287.0,2471.73,0.7519,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
66,Mohave fine gravelly loam,Sandy Loam,1937,11.2,Carbon steel,1.5-inch pipe,25,S,16.3,intact,Phoenix,AZ,F,232.0,8.0,Moderately Alkaline,A,6.55,0.51,0.18,0.0,0.73,2.77,2.97,69.7,7.8,16.5,20.1,1.79,2.7,15,Wrought,Fair,Southern,4090.8,4090.0,4973.97,1.2159,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
66,Mohave fine gravelly loam,Sandy Loam,1937,12.7,Carbon steel,1.5-inch pipe,25,S,20.3,intact,Phoenix,AZ,F,232.0,8.0,Moderately Alkaline,A,6.55,0.51,0.18,0.0,0.73,2.77,2.97,69.7,7.8,16.5,20.1,1.79,2.7,15,Wrought,Fair,Southern,4638.68,4638.0,6194.58,1.3354,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
67,Cinders,Cinders,1937,2.1,Carbon steel,1.5-inch pipe,25,S,40.0,intact,Milwaukee,WI,VP,455.0,7.6,Mildly Alkaline,A,0.77,3.03,0.53,0.0,0.55,0.08,2.89,46.1,30.1,11.1,,,,15,Wrought,Very Poor,Northern,767.02,767.0,12206.07,15.9136,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
67,Cinders,Cinders,1937,4.0,Carbon steel,1.5-inch pipe,25,S,37.0,intact,Milwaukee,WI,VP,455.0,7.6,Mildly Alkaline,A,0.77,3.03,0.53,0.0,0.55,0.08,2.89,46.1,30.1,11.1,,,,15,Wrought,Very Poor,Northern,1461.0,1461.0,11290.61,7.728,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
67,Cinders,Cinders,1937,9.0,Carbon steel,1.5-inch pipe,25,S,31.7,intact,Milwaukee,WI,VP,455.0,7.6,Mildly Alkaline,A,0.77,3.03,0.53,0.0,0.55,0.08,2.89,46.1,30.1,11.1,,,,15,Wrought,Very Poor,Northern,3287.25,3287.0,9673.31,2.9427,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
67,Cinders,Cinders,1937,11.1,Carbon steel,1.5-inch pipe,25,S,0.0,destroyed,Milwaukee,WI,VP,455.0,7.6,Mildly Alkaline,A,0.77,3.03,0.53,0.0,0.55,0.08,2.89,46.1,30.1,11.1,,,,15,Wrought,Very Poor,Northern,4054.28,4054.0,0.0,0.0,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
67,Cinders,Cinders,1937,12.7,Carbon steel,1.5-inch pipe,25,S,0.0,destroyed,Milwaukee,WI,VP,455.0,7.6,Mildly Alkaline,A,0.77,3.03,0.53,0.0,0.55,0.08,2.89,46.1,30.1,11.1,,,,15,Wrought,Very Poor,Northern,4638.68,4638.0,0.0,0.0,0.13,0.0,0.45,0.06,0.09,0.0,0.0,0.0,0.0,99.27,9.263895008,-7.431275709,10.5056081,8.490705185,8.896170252,-7.431275709,-7.431275709,-7.431275709,-7.431275709
